Event Receive Hour,Host Name,AVG(CPU Util),AVG(Memory Util),SUM(Sent Bytes64) (Byte),SUM(Received Bytes64) (Byte)
2022-02-03 02:00:00,ussvnplesx51.fortinet-us.com,49.49,86.96,116053319680,198714081280
2022-02-03 02:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,48.38,47.61,971132195,728162485
2022-02-03 02:00:00,ussvnplesx53.fortinet-us.com,47.72,87.15,48944762880,7971860480
2022-02-03 02:00:00,ussvnplesx56.fortinet-us.com,46.62,84.75,53792870400,7922442240
2022-02-03 02:00:00,ussvnplesx55.fortinet-us.com,45.45,92.80,227679948800,10982133760
2022-02-03 02:00:00,ussvnplesx52.fortinet-us.com,43.29,90.96,101731512320,95648337920
2022-02-03 02:00:00,ussvnplesx57.fortinet-us.com,37.46,88.27,104866201600,102345011200
2022-02-03 02:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.10,49.25,509050456,271256348
2022-02-03 02:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.85,46.62,1059751510,261730860
2022-02-03 02:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.79,29.66,489773570,279349340
2022-02-03 02:00:00,WIN-QA-RDP-230,8.95,28.70,422841630,256553730
2022-02-03 02:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.25,22.02,650210516,5106970596
2022-02-03 02:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.84,37.77,28816143,24915623
2022-02-03 02:00:00,fsm-ntwk-wlan01,0.95,57.31,10346736,25118752
2022-02-03 02:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.69,80287158,40879982
2022-02-03 02:00:00,it-rle-oradb-57141,0.48,2.16,55468895,52178237
2022-02-03 02:00:00,HOST-172.30.56.104,0.00,0.00,8088326,17298242
2022-02-03 03:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.85,47.48,508277730,398960755
2022-02-03 03:00:00,ussvnplesx58.fortinet-us.com,67.86,63.80,580974018560,147291279360
2022-02-03 03:00:00,ussvnplesx59.fortinet-us.com,57.34,72.50,172012953600,12294635520
2022-02-03 03:00:00,ussvnplesx54.fortinet-us.com,55.59,74.30,44524113920,14051880960
2022-02-03 03:00:00,ussvnplesx51.fortinet-us.com,49.66,86.96,113456721920,197297459200
2022-02-03 03:00:00,ussvnplesx53.fortinet-us.com,47.67,87.21,49850204160,7829135360
2022-02-03 03:00:00,ussvnplesx56.fortinet-us.com,46.65,84.77,50932469760,8983552000
2022-02-03 03:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,45.82,47.65,988469455,742987695
2022-02-03 03:00:00,ussvnplesx55.fortinet-us.com,45.52,92.88,223303495680,10939494400
2022-02-03 03:00:00,ussvnplesx52.fortinet-us.com,43.85,90.97,100144885760,115992002560
2022-02-03 03:00:00,ussvnplesx57.fortinet-us.com,37.21,88.31,97888911360,102766530560
2022-02-03 03:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,25.75,49.21,501623248,271279980
2022-02-03 03:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.35,29.73,494107815,283887045
2022-02-03 03:00:00,WIN-QA-RDP-230,9.30,28.70,430006644,262633080
2022-02-03 03:00:00,FSM-CPWANG-WIND2019-172-30-56-214,8.56,46.59,1062798920,262477909
2022-02-03 03:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.22,22.06,661994732,5194110788
2022-02-03 03:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.84,37.61,28941462,25405673
2022-02-03 03:00:00,fsm-ntwk-wlan01,0.95,57.31,10216025,25281031
2022-02-03 03:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.56,36.71,79215487,40756436
2022-02-03 03:00:00,it-rle-oradb-57141,0.49,2.16,55719510,53160947
2022-02-03 03:00:00,HOST-172.30.56.104,0.00,0.00,8231816,17747392
2022-02-03 04:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.74,47.49,510375070,401153115
2022-02-03 04:00:00,ussvnplesx58.fortinet-us.com,67.72,63.80,583429283840,148309790720
2022-02-03 04:00:00,ussvnplesx59.fortinet-us.com,56.90,72.52,161740840960,11290726400
2022-02-03 04:00:00,ussvnplesx54.fortinet-us.com,54.36,74.31,39546019840,21142814720
2022-02-03 04:00:00,ussvnplesx51.fortinet-us.com,49.51,86.96,114829926400,197861376000
2022-02-03 04:00:00,ussvnplesx53.fortinet-us.com,47.48,87.25,45458329600,7842549760
2022-02-03 04:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,47.01,47.61,993526395,745954865
2022-02-03 04:00:00,ussvnplesx56.fortinet-us.com,46.45,84.77,50805186560,7852605440
2022-02-03 04:00:00,ussvnplesx55.fortinet-us.com,45.16,92.91,213277552640,9724477440
2022-02-03 04:00:00,ussvnplesx52.fortinet-us.com,43.42,90.99,99174113280,94612049920
2022-02-03 04:00:00,ussvnplesx57.fortinet-us.com,37.38,88.32,95166423040,100473507840
2022-02-03 04:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.81,49.41,504490496,271392668
2022-02-03 04:00:00,FSM-CPWANG-WIND2019-172-30-56-214,10.05,46.81,1058543060,261226021
2022-02-03 04:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.76,29.74,490213530,280672090
2022-02-03 04:00:00,WIN-QA-RDP-230,8.56,28.72,422750070,257821128
2022-02-03 04:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.19,22.08,650208836,5109093156
2022-02-03 04:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.42,28991427,25148388
2022-02-03 04:00:00,fsm-ntwk-wlan01,1.10,57.30,10197761,24989490
2022-02-03 04:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.66,79058023,40434705
2022-02-03 04:00:00,it-rle-oradb-57141,0.48,2.16,55282587,52478360
2022-02-03 04:00:00,HOST-172.30.56.104,0.00,0.00,8091824,17434789
2022-02-03 05:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.03,47.57,509098715,397871935
2022-02-03 05:00:00,ussvnplesx58.fortinet-us.com,67.25,63.80,577076162560,145688023040
2022-02-03 05:00:00,ussvnplesx54.fortinet-us.com,57.48,74.32,40747499520,13888102400
2022-02-03 05:00:00,ussvnplesx59.fortinet-us.com,56.13,72.54,142267842560,9255280640
2022-02-03 05:00:00,ussvnplesx51.fortinet-us.com,49.17,86.96,110717562880,196887101440
2022-02-03 05:00:00,ussvnplesx53.fortinet-us.com,47.71,87.26,47386624000,7687127040
2022-02-03 05:00:00,ussvnplesx56.fortinet-us.com,46.52,84.80,51807559680,11439882240
2022-02-03 05:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,45.61,47.65,989307795,741894855
2022-02-03 05:00:00,ussvnplesx55.fortinet-us.com,45.31,92.92,214651207680,10860257280
2022-02-03 05:00:00,ussvnplesx52.fortinet-us.com,43.33,91.01,98752389120,94617149440
2022-02-03 05:00:00,ussvnplesx57.fortinet-us.com,37.25,88.32,95023534080,98634383360
2022-02-03 05:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.73,49.45,509429552,271151000
2022-02-03 05:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.88,29.84,489011850,279701158
2022-02-03 05:00:00,WIN-QA-RDP-230,8.40,28.72,421140426,255082458
2022-02-03 05:00:00,FSM-CPWANG-WIND2019-172-30-56-214,8.38,46.87,1089351085,266965465
2022-02-03 05:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.18,22.08,651030892,5108530500
2022-02-03 05:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.84,37.41,29395036,25461972
2022-02-03 05:00:00,fsm-ntwk-wlan01,1.00,57.30,10209218,24861492
2022-02-03 05:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.66,79376567,40430239
2022-02-03 05:00:00,it-rle-oradb-57141,0.48,2.16,56042811,53121035
2022-02-03 05:00:00,HOST-172.30.56.104,0.00,0.00,8118566,17263654
2022-02-03 06:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,96.20,47.50,507985640,397808180
2022-02-03 06:00:00,ussvnplesx58.fortinet-us.com,67.47,63.88,586260008960,148909608960
2022-02-03 06:00:00,ussvnplesx54.fortinet-us.com,61.35,74.33,43653550080,23601377280
2022-02-03 06:00:00,ussvnplesx59.fortinet-us.com,56.73,72.56,138894684160,9369395200
2022-02-03 06:00:00,ussvnplesx51.fortinet-us.com,49.56,86.98,118439669760,198406328320
2022-02-03 06:00:00,ussvnplesx53.fortinet-us.com,47.62,87.26,47621836800,8319406080
2022-02-03 06:00:00,ussvnplesx56.fortinet-us.com,46.42,84.83,51930562560,8114565120
2022-02-03 06:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,45.58,47.74,984365775,736936195
2022-02-03 06:00:00,ussvnplesx55.fortinet-us.com,45.28,92.95,216129617920,10521006080
2022-02-03 06:00:00,ussvnplesx52.fortinet-us.com,43.50,91.09,102580879360,94710947840
2022-02-03 06:00:00,ussvnplesx57.fortinet-us.com,37.25,88.32,93728399360,97338429440
2022-02-03 06:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.18,49.62,511714812,275041052
2022-02-03 06:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.68,29.85,488841315,279780592
2022-02-03 06:00:00,FSM-CPWANG-WIND2019-172-30-56-214,10.46,46.82,1050592890,261028900
2022-02-03 06:00:00,WIN-QA-RDP-230,8.92,28.73,421179540,256270008
2022-02-03 06:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.26,22.08,646140648,5105108504
2022-02-03 06:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,2.60,37.72,28875429,38399783
2022-02-03 06:00:00,fsm-ntwk-wlan01,0.90,57.30,10343091,25222380
2022-02-03 06:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.64,80367761,41013702
2022-02-03 06:00:00,it-rle-oradb-57141,0.48,2.16,55307628,52335119
2022-02-03 06:00:00,HOST-172.30.56.104,0.00,0.00,8092402,17352107
2022-02-03 07:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.88,47.51,506553125,396663225
2022-02-03 07:00:00,ussvnplesx58.fortinet-us.com,67.18,63.89,582873784320,149080657920
2022-02-03 07:00:00,ussvnplesx59.fortinet-us.com,56.25,72.58,135839232000,8960471040
2022-02-03 07:00:00,ussvnplesx54.fortinet-us.com,55.01,74.37,40578867200,18335334400
2022-02-03 07:00:00,ussvnplesx51.fortinet-us.com,49.46,86.98,115062681600,198790574080
2022-02-03 07:00:00,ussvnplesx53.fortinet-us.com,47.87,87.27,54439383040,8131297280
2022-02-03 07:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,46.35,47.76,992708305,745763190
2022-02-03 07:00:00,ussvnplesx56.fortinet-us.com,46.33,84.84,48854016000,7540408320
2022-02-03 07:00:00,ussvnplesx55.fortinet-us.com,45.34,92.97,216400445440,10014740480
2022-02-03 07:00:00,ussvnplesx52.fortinet-us.com,43.50,91.15,100661534720,94526955520
2022-02-03 07:00:00,ussvnplesx57.fortinet-us.com,36.94,88.33,91720929280,96847421440
2022-02-03 07:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.17,49.22,504950240,271297732
2022-02-03 07:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.13,29.79,488170745,280026145
2022-02-03 07:00:00,WIN-QA-RDP-230,9.00,28.74,421603248,256695438
2022-02-03 07:00:00,FSM-CPWANG-WIND2019-172-30-56-214,8.27,46.77,1062442140,262408590
2022-02-03 07:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.20,22.07,648028280,5104433788
2022-02-03 07:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.84,37.68,28901675,25178948
2022-02-03 07:00:00,fsm-ntwk-wlan01,1.05,57.30,10206658,25037555
2022-02-03 07:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.56,36.65,79215259,40511515
2022-02-03 07:00:00,it-rle-oradb-57141,0.48,2.16,55368958,52572309
2022-02-03 07:00:00,HOST-172.30.56.104,0.00,0.00,8089986,17379202
2022-02-03 08:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,96.22,47.55,507851090,397291450
2022-02-03 08:00:00,ussvnplesx58.fortinet-us.com,67.16,63.90,574578606080,146751139840
2022-02-03 08:00:00,ussvnplesx59.fortinet-us.com,55.84,71.93,140417679360,9012510720
2022-02-03 08:00:00,ussvnplesx54.fortinet-us.com,53.89,74.38,44081131520,19343032320
2022-02-03 08:00:00,ussvnplesx51.fortinet-us.com,49.47,86.98,123048509440,206728212480
2022-02-03 08:00:00,ussvnplesx53.fortinet-us.com,47.67,86.88,61286809600,8097525760
2022-02-03 08:00:00,ussvnplesx56.fortinet-us.com,46.23,84.84,50900951040,7601049600
2022-02-03 08:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,46.00,47.69,989829950,741804175
2022-02-03 08:00:00,ussvnplesx55.fortinet-us.com,45.32,92.93,219539783680,10477219840
2022-02-03 08:00:00,ussvnplesx52.fortinet-us.com,44.59,90.57,101188116480,100597248000
2022-02-03 08:00:00,ussvnplesx57.fortinet-us.com,38.12,88.13,101939404800,105557544960
2022-02-03 08:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,27.45,49.27,504052012,270914624
2022-02-03 08:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.85,29.80,492880285,282016600
2022-02-03 08:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.89,46.81,1058993280,261497535
2022-02-03 08:00:00,WIN-QA-RDP-230,8.74,28.75,429294816,262303932
2022-02-03 08:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.20,22.07,652893112,5185550076
2022-02-03 08:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.81,37.71,29136865,25080611
2022-02-03 08:00:00,fsm-ntwk-wlan01,1.00,57.30,10171365,24860259
2022-02-03 08:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.56,36.64,79276145,40411658
2022-02-03 08:00:00,it-rle-oradb-57141,0.48,2.16,56464830,52644860
2022-02-03 08:00:00,HOST-172.30.56.104,0.00,0.00,8216270,17561543
2022-02-03 09:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.40,47.55,504161110,398749565
2022-02-03 09:00:00,ussvnplesx58.fortinet-us.com,67.36,63.90,574193254400,146370990080
2022-02-03 09:00:00,ussvnplesx59.fortinet-us.com,54.76,69.77,134766530560,9841377280
2022-02-03 09:00:00,ussvnplesx54.fortinet-us.com,53.88,74.38,42955100160,19159470080
2022-02-03 09:00:00,ussvnplesx52.fortinet-us.com,50.06,90.08,103452119040,109889576960
2022-02-03 09:00:00,ussvnplesx53.fortinet-us.com,49.96,86.98,52806430720,10315325440
2022-02-03 09:00:00,ussvnplesx51.fortinet-us.com,49.75,86.99,115751014400,198804971520
2022-02-03 09:00:00,ussvnplesx56.fortinet-us.com,48.29,85.32,61658890240,9905520640
2022-02-03 09:00:00,ussvnplesx55.fortinet-us.com,44.90,91.36,223041269760,11013079040
2022-02-03 09:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,43.65,47.62,983256775,743439335
2022-02-03 09:00:00,ussvnplesx57.fortinet-us.com,41.54,87.39,125001379840,109420032000
2022-02-03 09:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.71,49.53,520558520,283007560
2022-02-03 09:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.07,29.82,487955515,281213870
2022-02-03 09:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.23,46.88,1051566245,263536290
2022-02-03 09:00:00,WIN-QA-RDP-230,9.00,28.72,423059544,260105934
2022-02-03 09:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.18,22.04,649404516,5114351736
2022-02-03 09:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.74,29711669,25954228
2022-02-03 09:00:00,fsm-ntwk-wlan01,1.00,57.31,10237517,25393930
2022-02-03 09:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.63,79582986,40860204
2022-02-03 09:00:00,it-rle-oradb-57141,0.52,2.16,67518486,59416427
2022-02-03 09:00:00,HOST-172.30.56.104,0.00,0.00,8096294,17619050
2022-02-03 10:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,97.22,47.55,525107530,405996730
2022-02-03 10:00:00,ussvnplesx58.fortinet-us.com,67.35,63.92,590365859840,156201492480
2022-02-03 10:00:00,ussvnplesx52.fortinet-us.com,59.57,88.97,107446845440,108809011200
2022-02-03 10:00:00,ussvnplesx54.fortinet-us.com,55.98,74.40,40047964160,17021112320
2022-02-03 10:00:00,ussvnplesx59.fortinet-us.com,55.38,69.67,136619560960,9394380800
2022-02-03 10:00:00,ussvnplesx51.fortinet-us.com,50.25,87.19,126899793920,210091458560
2022-02-03 10:00:00,ussvnplesx53.fortinet-us.com,49.93,86.52,62006824960,11694694400
2022-02-03 10:00:00,ussvnplesx56.fortinet-us.com,49.18,85.24,67566243840,14833991680
2022-02-03 10:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,48.15,47.66,1011845545,751309120
2022-02-03 10:00:00,ussvnplesx55.fortinet-us.com,47.00,91.56,231326699520,17344143360
2022-02-03 10:00:00,ussvnplesx57.fortinet-us.com,44.77,88.90,135949742080,107759984640
2022-02-03 10:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.82,49.54,545148260,295810736
2022-02-03 10:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.64,29.83,505275855,285850450
2022-02-03 10:00:00,WIN-QA-RDP-230,9.86,28.78,446527428,266917020
2022-02-03 10:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.29,46.83,1096518750,271978690
2022-02-03 10:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.32,22.07,657550328,5103861360
2022-02-03 10:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.74,28705433,25053742
2022-02-03 10:00:00,fsm-ntwk-wlan01,1.00,57.30,10503289,27270354
2022-02-03 10:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.61,83347325,41835412
2022-02-03 10:00:00,it-rle-oradb-57141,0.52,2.16,68918523,57463207
2022-02-03 10:00:00,HOST-172.30.56.104,0.00,0.00,8393270,17507971
2022-02-03 11:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.76,47.56,521263400,410369100
2022-02-03 11:00:00,ussvnplesx58.fortinet-us.com,67.28,63.72,576554741760,146308177920
2022-02-03 11:00:00,ussvnplesx54.fortinet-us.com,57.85,74.40,43232727040,15796162560
2022-02-03 11:00:00,ussvnplesx59.fortinet-us.com,55.60,69.69,137292513280,9302650880
2022-02-03 11:00:00,ussvnplesx53.fortinet-us.com,52.01,86.08,62189977600,19446661120
2022-02-03 11:00:00,ussvnplesx56.fortinet-us.com,50.68,85.18,50881822720,9249054720
2022-02-03 11:00:00,ussvnplesx51.fortinet-us.com,49.78,87.31,117155102720,196089712640
2022-02-03 11:00:00,ussvnplesx57.fortinet-us.com,49.29,90.41,142001029120,111143587840
2022-02-03 11:00:00,ussvnplesx55.fortinet-us.com,48.06,92.25,230425989120,13010206720
2022-02-03 11:00:00,ussvnplesx52.fortinet-us.com,47.12,87.62,111046840320,103397048320
2022-02-03 11:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,46.23,47.60,1003577895,754628660
2022-02-03 11:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.86,49.43,560947428,303039120
2022-02-03 11:00:00,FSM-CPWANG-WIND2019-172-30-56-214,10.64,46.87,1082925260,270530588
2022-02-03 11:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.44,29.85,515909680,295500080
2022-02-03 11:00:00,WIN-QA-RDP-230,9.46,28.76,446689908,272249666
2022-02-03 11:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.46,22.06,663227264,5129494488
2022-02-03 11:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.84,37.72,29032498,25395280
2022-02-03 11:00:00,fsm-ntwk-wlan01,0.90,57.30,10813591,30188320
2022-02-03 11:00:00,it-rle-oradb-57141,0.61,2.16,80647430,64500346
2022-02-03 11:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.59,84835692,42582471
2022-02-03 11:00:00,HOST-172.30.56.104,0.00,0.00,8495504,17712769
2022-02-03 12:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,97.05,47.55,521698680,403640575
2022-02-03 12:00:00,ussvnplesx58.fortinet-us.com,67.23,62.70,575383920640,146092359680
2022-02-03 12:00:00,ussvnplesx54.fortinet-us.com,58.23,74.30,47073402880,12918046720
2022-02-03 12:00:00,ussvnplesx59.fortinet-us.com,56.16,69.79,135147294720,11640156160
2022-02-03 12:00:00,ussvnplesx56.fortinet-us.com,50.84,85.65,63418798080,21025177600
2022-02-03 12:00:00,ussvnplesx51.fortinet-us.com,50.03,87.32,122101985280,199931658240
2022-02-03 12:00:00,ussvnplesx57.fortinet-us.com,48.87,90.97,102395002880,102220062720
2022-02-03 12:00:00,ussvnplesx53.fortinet-us.com,48.49,84.66,56525905920,12819210240
2022-02-03 12:00:00,ussvnplesx55.fortinet-us.com,48.40,92.83,217084293120,11782205440
2022-02-03 12:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,46.96,47.74,1020234900,755282720
2022-02-03 12:00:00,ussvnplesx52.fortinet-us.com,44.45,88.34,126618234880,111160688640
2022-02-03 12:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,25.00,49.25,545934412,298392652
2022-02-03 12:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.73,29.90,512465510,288712095
2022-02-03 12:00:00,WIN-QA-RDP-230,9.52,28.75,451432464,267860638
2022-02-03 12:00:00,FSM-CPWANG-WIND2019-172-30-56-214,8.77,46.84,1062600975,265553072
2022-02-03 12:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.25,22.08,663210188,5104505704
2022-02-03 12:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.85,37.71,28902663,25075465
2022-02-03 12:00:00,fsm-ntwk-wlan01,0.95,57.30,10661063,25381044
2022-02-03 12:00:00,it-rle-oradb-57141,0.64,2.16,81442137,64220759
2022-02-03 12:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.56,36.61,84310474,42069837
2022-02-03 12:00:00,HOST-172.30.56.104,0.00,0.00,8486832,17471216
2022-02-03 13:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,97.10,47.54,519255030,402129420
2022-02-03 13:00:00,ussvnplesx58.fortinet-us.com,67.43,62.72,578672291840,147736924160
2022-02-03 13:00:00,ussvnplesx59.fortinet-us.com,56.49,69.94,135502315520,9561538560
2022-02-03 13:00:00,ussvnplesx54.fortinet-us.com,56.26,74.16,46533529600,29616128000
2022-02-03 13:00:00,ussvnplesx57.fortinet-us.com,52.20,91.08,110005022720,110814638080
2022-02-03 13:00:00,ussvnplesx56.fortinet-us.com,50.71,86.24,74747883520,30358548480
2022-02-03 13:00:00,ussvnplesx51.fortinet-us.com,50.02,87.32,116606156800,196237127680
2022-02-03 13:00:00,ussvnplesx53.fortinet-us.com,48.54,85.28,58723123200,18578636800
2022-02-03 13:00:00,ussvnplesx55.fortinet-us.com,47.53,92.88,51462758400,11676712960
2022-02-03 13:00:00,ussvnplesx52.fortinet-us.com,46.87,89.13,89895342080,44135116800
2022-02-03 13:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,45.90,47.69,1005686265,751977505
2022-02-03 13:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,25.81,49.44,546919584,297604200
2022-02-03 13:00:00,FSM-CPWANG-WIND2019-172-30-56-214,10.76,46.95,1097225155,273112385
2022-02-03 13:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.49,29.85,519019230,292804485
2022-02-03 13:00:00,WIN-QA-RDP-230,9.79,28.79,457316970,273646284
2022-02-03 13:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.50,22.07,673179352,5193725868
2022-02-03 13:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.81,37.72,29040364,25221686
2022-02-03 13:00:00,fsm-ntwk-wlan01,0.85,57.30,10655411,25354976
2022-02-03 13:00:00,it-rle-oradb-57141,0.60,2.16,78895454,61133562
2022-02-03 13:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.63,84552095,42073319
2022-02-03 13:00:00,HOST-172.30.56.104,0.00,0.00,8620608,17884435
2022-02-03 14:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,96.45,47.56,519158975,403272725
2022-02-03 14:00:00,ussvnplesx58.fortinet-us.com,67.34,62.73,590334484480,152029122560
2022-02-03 14:00:00,ussvnplesx59.fortinet-us.com,57.12,69.97,142607994880,10822922240
2022-02-03 14:00:00,ussvnplesx54.fortinet-us.com,54.97,74.17,44591452160,13881077760
2022-02-03 14:00:00,ussvnplesx51.fortinet-us.com,49.49,86.41,115988848640,199331860480
2022-02-03 14:00:00,ussvnplesx56.fortinet-us.com,49.27,85.25,58341539840,19858841600
2022-02-03 14:00:00,ussvnplesx53.fortinet-us.com,48.83,84.67,68076584960,12418355200
2022-02-03 14:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,47.95,47.68,1002499490,745999150
2022-02-03 14:00:00,ussvnplesx57.fortinet-us.com,47.80,89.57,104201891840,104019251200
2022-02-03 14:00:00,ussvnplesx55.fortinet-us.com,47.31,92.69,51501056000,15988551680
2022-02-03 14:00:00,ussvnplesx52.fortinet-us.com,46.89,90.50,90021437440,23859507200
2022-02-03 14:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,24.20,49.60,550203888,297829872
2022-02-03 14:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.93,29.89,513584595,289395170
